Algorithm;Cores;Tiles;N_train;N_test;N_regressor;Total_time;Assemble_time;Cholesky_time;Triangular_time;Predict_time;Error;5
right;18;1;20000;5000;100;1639908417;191945239;1481328510;5136966;498087;0.004910
right;18;1;20000;5000;100;1637382131;191607470;1479253828;4980856;498064;0.004910
right;18;1;20000;5000;100;1638324892;191964801;1479918101;5004624;499281;0.004910
right;18;1;20000;5000;100;1637891477;191553475;1479783522;4982369;499494;0.004910
right;18;1;20000;5000;100;1639359752;192096673;1480958984;4859285;494783;0.004910
right;18;2;20000;5000;100;4152071471;159092246;4109917622;3841103;526496;0.004914
right;18;2;20000;5000;100;4174424102;158316962;4132480269;3897857;524896;0.004914
right;18;2;20000;5000;100;4203622209;158889463;4161528684;3893187;532579;0.004914
right;18;2;20000;5000;100;4252534188;158388672;4210597836;3889965;527647;0.004914
right;18;2;20000;5000;100;4242212552;158694420;4200112448;3874470;533666;0.004914
right;18;4;20000;5000;100;1185439465;150263425;2827385862;3167315;572322;0.004915
right;18;4;20000;5000;100;1187616360;150309499;2830128243;3180227;568633;0.004915
right;18;4;20000;5000;100;1185787229;150335439;2822240146;3175164;582943;0.004915
right;18;4;20000;5000;100;1184756944;150258010;2821913866;3166086;573493;0.004915
right;18;4;20000;5000;100;1181650868;150238753;2816086409;3165650;582028;0.004915
right;18;8;20000;5000;100;299254979;138860972;2180182556;3121258;530094;0.004916
right;18;8;20000;5000;100;307726730;141240248;2173037902;3147742;530311;0.004916
right;18;8;20000;5000;100;311536057;138817433;2184631384;3131752;506614;0.004916
right;18;8;20000;5000;100;310521537;138854245;2185544719;3128513;487011;0.004916
right;18;8;20000;5000;100;313211070;138774397;2186586742;3125556;496706;0.004916
right;18;25;20000;5000;100;97008278;133295639;1555331421;1610381;228508;0.004916
right;18;25;20000;5000;100;97667977;133303412;1555176147;1672478;236317;0.004916
right;18;25;20000;5000;100;97261987;133328391;1555096733;1658448;234234;0.004916
right;18;25;20000;5000;100;96865724;133446067;1555182489;1647542;215113;0.004916
right;18;25;20000;5000;100;97652436;133371965;1555097665;1690451;235797;0.004916
right;18;50;20000;5000;100;83352492;134399603;1357065459;882028;182245;0.004916
right;18;50;20000;5000;100;83405733;134427743;1356995163;882968;179905;0.004916
right;18;50;20000;5000;100;83430214;134419703;1357166534;883118;179464;0.004916
right;18;50;20000;5000;100;83439394;134375939;1357160751;884766;178458;0.004916
right;18;50;20000;5000;100;83415099;134429945;1357036756;881952;180727;0.004916
right;18;100;20000;5000;100;78470835;139988541;1267992665;674260;213709;0.004916
right;18;100;20000;5000;100;78481092;139906379;1268033106;673621;213397;0.004916
right;18;100;20000;5000;100;78475972;139990324;1268099060;676505;213356;0.004916
right;18;100;20000;5000;100;78481644;139991399;1268173885;674870;211448;0.004916
right;18;100;20000;5000;100;78485530;140005116;1268245205;677210;210481;0.004916
right;18;200;20000;5000;100;67448471;155472830;1048935444;780256;538016;0.004916
right;18;200;20000;5000;100;67467815;155546852;1049047670;774012;532003;0.004916
right;18;200;20000;5000;100;67450068;155502727;1048929695;769830;522684;0.004916
right;18;200;20000;5000;100;67446931;155488578;1048951390;769928;522396;0.004916
right;18;200;20000;5000;100;67443095;155527718;1048897225;762362;516967;0.004916
right;18;500;20000;5000;100;81182953;204598395;1128065692;2101747;2745303;0.004916
right;18;500;20000;5000;100;77127385;202645163;1075328337;1984095;2674116;0.004916
right;18;500;20000;5000;100;76603522;200056187;1059443321;1954365;2716815;0.004916
right;18;500;20000;5000;100;75542314;197047854;1039304577;1925439;2646606;0.004916
right;18;500;20000;5000;100;74118546;195578043;1037373452;1858563;2609988;0.004916
