Algorithm;Cores;Tiles;N_train;N_test;N_regressor;Total_time;Assemble_time;Cholesky_time;Triangular_time;Predict_time;Error;5
right;64;4;20000;5000;100;1251369753;59992386;2879436680;4861340;1121950;0.004916
right;64;4;20000;5000;100;1238382244;58743994;2869804677;4943877;1119772;0.004916
right;64;4;20000;5000;100;1233187404;58490373;2859800860;4842034;1129677;0.004916
right;64;4;20000;5000;100;1238865590;60042007;2867819219;4913093;1099868;0.004916
right;64;4;20000;5000;100;1235785732;59320766;2865581642;4912270;1090813;0.004916
right;64;8;20000;5000;100;222721484;60298057;1960987856;5097932;1670648;0.004916
right;64;8;20000;5000;100;215587485;61147598;1934001377;5445721;1565996;0.004916
right;64;8;20000;5000;100;219458748;61561997;1939795790;5156829;1585739;0.004916
right;64;8;20000;5000;100;224449656;60504744;1939395075;5151139;1509762;0.004916
right;64;8;20000;5000;100;219788194;60909175;1939039243;5003668;1543746;0.004916
right;64;25;20000;5000;100;46901522;61922357;2448780090;3353585;1024404;0.004916
right;64;25;20000;5000;100;46802702;62918760;2420799790;3403539;1014804;0.004916
right;64;25;20000;5000;100;46211993;62333394;2430204865;3359575;1107864;0.004916
right;64;25;20000;5000;100;46509220;61976080;2452512877;3437642;1016907;0.004916
right;64;25;20000;5000;100;47058976;61783426;2434584249;3344519;1029911;0.004916
right;64;50;20000;5000;100;24103416;64285868;1396880859;1834047;1392949;0.004916
right;64;50;20000;5000;100;24271945;65255046;1398132440;1715802;1385171;0.004916
right;64;50;20000;5000;100;23969503;63610789;1393394881;1851683;1432440;0.004916
right;64;50;20000;5000;100;24283156;64466981;1397460715;1742972;1339266;0.004916
right;64;50;20000;5000;100;24270763;65414638;1398709119;1763586;1392267;0.004916
right;64;100;20000;5000;100;20941990;74742776;1241527030;1815101;1514178;0.004916
right;64;100;20000;5000;100;21054170;74418621;1246775912;1950802;1536223;0.004916
right;64;100;20000;5000;100;21055368;74263177;1248670928;1978819;1574925;0.004916
right;64;100;20000;5000;100;21098422;74349785;1250542643;1986037;1543491;0.004916
right;64;100;20000;5000;100;21078245;74404683;1249653621;2011307;1574284;0.004916
right;64;200;20000;5000;100;19387970;99096499;1064501342;1683421;932923;0.004916
right;64;200;20000;5000;100;19431805;100559554;1063940248;1623799;818546;0.004916
right;64;200;20000;5000;100;19439188;100374773;1065687717;1643531;846594;0.004916
right;64;200;20000;5000;100;19453277;100926197;1065069710;1697244;922745;0.004916
right;64;200;20000;5000;100;19464010;101381226;1066231875;1687701;854084;0.004916\
right;64;500;20000;5000;100;58578416;161096957;1421955162;6753864;9425915;0.004916
right;64;500;20000;5000;100;60083292;162027364;1429178607;6601881;9494260;0.004916
right;64;500;20000;5000;100;56283009;158985759;1531498823;6946506;9108332;0.004916
right;64;500;20000;5000;100;58813170;158630038;1292051431;6701827;9890057;0.004916
right;64;500;20000;5000;100;58813170;158630038;1292051431;6701827;9890057;
